NoText_reg,BTR_noCVEM_K2,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K15,BTR_noCVEM_K20,BTR_noCVEM_K25,BTR_noCVEM_K30,BTR_noCVEM_K40,BTR_noCVEM_K50,LDA_K2,LDA_K5,LDA_K10,LDA_K15,LDA_K20,LDA_K25,LDA_K30,LDA_K40,LDA_K50,sLDA_K2,sLDA_K5,sLDA_K10,sLDA_K15,sLDA_K20,sLDA_K25,sLDA_K30,sLDA_K40,sLDA_K50
0.0528977053982815,-1.0204395039602003,-1.0294239847200841,-1.0137343347840178,-1.0093374677310087,-0.9851689027443383,-0.9630773144091482,-0.964529162018866,-0.9934310331757773,-0.9453295020980743,-0.4499596033565983,-0.6008710299520186,-0.7278342445127216,-0.6903159599871469,-0.6997622248242019,-0.7180889008315151,-0.7126919839414546,-0.7244369197816664,-0.6933826520743924,-0.013416374116261365,-0.013293771952905601,-0.013522350372171185,-0.013267753042798848,-0.013450880394747637,-0.0158098129408634,-0.011603014258603299,-0.014952351772728172,-0.011730058493151303
0.05291615856782138,-1.0204391028676054,-1.0294163720415788,-1.0137276880065218,-1.0093365170541087,-0.985152924452205,-0.9630667768033652,-0.9645274415244133,-0.9934237731725631,-0.9453154095520554,-0.44993092367841203,-0.6008235970183508,-0.727781736208853,-0.6902698828115791,-0.6995201179961957,-0.7179988586834185,-0.712561320186259,-0.7243043418961415,-0.6933714939266999,-0.013413875405799556,-0.013281478626523596,-0.013521536885935622,-0.013261281559541883,-0.013447629325593163,-0.015798250362351607,-0.011601163235409393,-0.014935801236304001,-0.01172818491278792
0.052982196973563045,-1.0204389506925422,-1.0294122672579178,-1.0137016816929778,-1.0093314891049436,-0.9851472019213672,-0.963066491949466,-0.9645167751530355,-0.99341829153384,-0.9453093274169359,-0.4497305278104915,-0.6008011193037618,-0.7275142630454362,-0.6902593533669819,-0.6995106250946476,-0.7179658344645963,-0.7124267379759531,-0.7242691274628187,-0.6933321006724429,-0.01340480751129378,-0.013276640844656518,-0.013516839681149253,-0.0132537087479428,-0.013443734195885142,-0.015793603364101034,-0.011590518599653214,-0.014925041386852772,-0.011727589875284343
0.0535532479294851,-1.0204372216999595,-1.029411876509766,-1.0136906689057414,-1.0093216680291663,-0.9851444619850238,-0.9630631856393247,-0.9644896893184547,-0.993416388375383,-0.9452906196265383,-0.44965006880517455,-0.600730098819611,-0.7273495664199526,-0.6902230530669645,-0.699489647278546,-0.7179283588337447,-0.7121059633655447,-0.7242466946490784,-0.6932605175647714,-0.013404400269253096,-0.013274906342182528,-0.013511402327986298,-0.013250751240892908,-0.013434402634735634,-0.015789303090394474,-0.011577254779307619,-0.01491422792897122,-0.011719056115167137
0.05361340389282746,-1.0204304357597338,-1.0294099340964833,-1.013685756753939,-1.0093206169207434,-0.9851403283200892,-0.9630560852520998,-0.9644894829127981,-0.9934016442524647,-0.9452863669716671,-0.44964139409742176,-0.6005789368361034,-0.727323567459752,-0.6902157165911615,-0.6992086720481111,-0.7178866843319246,-0.7121023192340764,-0.7242238957792255,-0.6932032946446419,-0.013399711521515091,-0.013274846066245797,-0.013505270341752184,-0.01324322995864183,-0.013432930156220676,-0.01578874692414172,-0.011574569919821509,-0.014904578672276105,-0.011717870280435297
0.0537064213544729,-1.020429414678945,-1.0294012616925765,-1.0136773017556535,-1.0093167695739833,-0.985138176333406,-0.9630557555207666,-0.964479849560895,-0.9933980369909542,-0.9452781335687437,-0.4496013407288418,-0.6005630962636589,-0.727261275382764,-0.6901450166617864,-0.6991518900632424,-0.7178810870846153,-0.7119327151824009,-0.7242035315307718,-0.6930726430237637,-0.013394388992690761,-0.013269657034319655,-0.013484430461222045,-0.013233956766434107,-0.013429471581276073,-0.01578738725110008,-0.011565880716348497,-0.014899509258161778,-0.011704647949882034
0.05373790309552715,-1.0204282997408027,-1.0293972933740243,-1.0136669887768364,-1.009308306068695,-0.985132812848967,-0.963038930845878,-0.9644789662021708,-0.9933912687774383,-0.9452755448188166,-0.44952060328616195,-0.6005077815108644,-0.7271985540227293,-0.6901008035859039,-0.6991068140472935,-0.7178039468510985,-0.7119026291823342,-0.7240549608916187,-0.6929213914856965,-0.013383841042479883,-0.013263851244533165,-0.013459622166543164,-0.013231672226257003,-0.013422458778969769,-0.015786062763683287,-0.011561164141484837,-0.014883285135455055,-0.011703092292695678
0.05379615282849283,-1.0204258305712242,-1.029394111430598,-1.0136653342937945,-1.009306893706264,-0.9851294470258743,-0.9630249723972838,-0.9644729964474713,-0.9933879446156305,-0.9452753053288623,-0.4495079548669923,-0.6003513084506891,-0.7270811503063369,-0.689982507924579,-0.6991053189800901,-0.717769950540816,-0.7116921033079521,-0.7239694746308949,-0.692852793825839,-0.013380273026709508,-0.013258688021927329,-0.01344591377950622,-0.013231061724925455,-0.01341900756002207,-0.015784957166595552,-0.011545950026142601,-0.014881466906055728,-0.011698802120343545
0.05422878421131169,-1.020418107007868,-1.0293837824542194,-1.013660766919626,-1.0092988991853007,-0.9851275999158284,-0.9630235554941876,-0.9644721163511097,-0.9933829183169114,-0.9452553609184307,-0.44945337990990697,-0.6003442646002833,-0.726864025317779,-0.6899221365731688,-0.6989991800273363,-0.7177172748560667,-0.7116850613026042,-0.7239532530807308,-0.6927691370140887,-0.01337799092466386,-0.013256807025866645,-0.013438119755436495,-0.013229076317108351,-0.013418187623867772,-0.015779539501998865,-0.011543125116967529,-0.014881080129298133,-0.011691251801613622
0.05435924378786632,-1.0203926663323792,-1.029380234535302,-1.0136588147228707,-1.0092982842375895,-0.9851221294678739,-0.9630072434468595,-0.9644680442636844,-0.9933704215469368,-0.9452550492143436,-0.44940628002687927,-0.6002641831064903,-0.7268065866958422,-0.6898992171390647,-0.6989875451483851,-0.7177059197970885,-0.7116576730222354,-0.7239234064267702,-0.6927606633000584,-0.013374095528003685,-0.013253361498234664,-0.01343573192562104,-0.013220617773395848,-0.013413131451588262,-0.015777939686618156,-0.011541956847881065,-0.014878758852380741,-0.011675262636141794
0.054803275389821826,-1.0203705246708608,-1.0293742098363843,-1.0136388562265168,-1.0092960100730153,-0.985102689382755,-0.9629991302982426,-0.9644656181373079,-0.993358396563496,-0.9452478375843576,-0.4493989979975652,-0.6002233089519855,-0.7268002879389186,-0.6898605279441813,-0.6989590810798527,-0.7174857493385549,-0.711575402322951,-0.7237634280615673,-0.6925947030015063,-0.013372567369180886,-0.01325033355212988,-0.013435233248767397,-0.013216642605864932,-0.01340959286131882,-0.015763614633228423,-0.011530198524261216,-0.014874437472070848,-0.011665256427038213
0.05486251746656001,-1.0203643908058355,-1.0293725592549752,-1.0136345413738488,-1.0092929365889778,-0.9850859563690649,-0.9629958068025829,-0.9644652241429302,-0.9933580562368951,-0.9452393645875887,-0.44936472593151333,-0.6001955899321981,-0.7261817047829544,-0.6897685971814624,-0.6989081242937518,-0.7173791611324157,-0.711571711281961,-0.7235873414018493,-0.6925923910633295,-0.013372529944145692,-0.013244260251321251,-0.013432705211660099,-0.013195516269794465,-0.013408621255098542,-0.015760377748528436,-0.011526759204264575,-0.014870485645959157,-0.011660470242508332
0.05497212066821822,-1.0203635580300583,-1.0293414141961295,-1.0136324613583358,-1.0092917716704357,-0.9850770271859413,-0.9629837202425661,-0.964463552241004,-0.9933565005230767,-0.9452375941569313,-0.4493516976288982,-0.6001855182682643,-0.7260026404823721,-0.6895914858880107,-0.6988739517211437,-0.7173707976953096,-0.711558958342199,-0.7235271087700927,-0.6925861202945705,-0.013372162658417524,-0.013238994117972353,-0.013425927338290632,-0.013181905165194052,-0.013383850210303508,-0.015754460492868202,-0.011521419592026834,-0.01485887780690299,-0.011659974099409375
0.05508427392467443,-1.020338907485959,-1.0293411581081977,-1.0136304257397437,-1.0092916358234583,-0.9850723643653203,-0.9629828387622424,-0.9644543502807753,-0.9933528484075813,-0.9452364970414847,-0.44933653013220276,-0.6000331975542268,-0.725964509679431,-0.6895002596381747,-0.6988066018805026,-0.7172410010314769,-0.7115368217998348,-0.7235090548163797,-0.6925383080344718,-0.013358233285636036,-0.013236823384201447,-0.013425555266891404,-0.013181579771799568,-0.013381446125986867,-0.015742710483185728,-0.011508891173083445,-0.014851804246078836,-0.011653520849008338
0.05511547350619417,-1.0203223740231493,-1.029327420972485,-1.0136248997771609,-1.0092840911017231,-0.9850606081278882,-0.9629625603837424,-0.964453048166898,-0.9933523865508347,-0.9452350712988068,-0.4492058413070711,-0.60002194489767,-0.7258645045685954,-0.6894482052077654,-0.6988049154912301,-0.7172082258215507,-0.7115235752641318,-0.7234172450607659,-0.692499090959775,-0.0133555458163644,-0.013236278073643845,-0.013424744156880346,-0.01317588466456232,-0.013380080423981922,-0.015742505832528682,-0.01150769012394339,-0.01485032431026104,-0.01165215871312797
0.05521269432456054,-1.0203147685044598,-1.0293252021570813,-1.013619957743105,-1.0092825625008301,-0.9850605843905118,-0.9629480390966926,-0.9644528538926467,-0.9933475050091682,-0.9452227591542339,-0.44920530699939,-0.5999998388280965,-0.7257638325610554,-0.6892845280516797,-0.6988012500192387,-0.7170445040875644,-0.7114293470848322,-0.7233808573843296,-0.6924298752111993,-0.013355426784009266,-0.013235551123326599,-0.013424353688621207,-0.013173804385122731,-0.013376614164144809,-0.015742214900636067,-0.011500224861335031,-0.014843916121621257,-0.011651544920439324
0.0553527098809593,-1.020306082459772,-1.029318715510866,-1.0136194691212745,-1.0092819113405644,-0.9850486400149057,-0.9629478371865805,-0.9644513373873905,-0.9933471970953553,-0.945213096318277,-0.44918365209709976,-0.5999626384645294,-0.7255833772369764,-0.6892631109658851,-0.698787813726875,-0.7170354696423625,-0.7113299471141343,-0.7233484728806863,-0.6924259964631134,-0.013354320274951969,-0.013234369605364366,-0.013415971535247822,-0.01316787075362241,-0.01337140018874293,-0.01573302991508859,-0.011496925751734267,-0.014843096221512761,-0.01164839239005221
0.05539659234926726,-1.0202970695037519,-1.0293171371061725,-1.0135915941459885,-1.009279218877342,-0.9850388676346128,-0.9629381709196874,-0.9644444482216467,-0.9933321859283634,-0.9452084889722641,-0.44912125120500485,-0.599714647884668,-0.7255555615464128,-0.6892079747022973,-0.6987854950734368,-0.7168688968939378,-0.7112497501332128,-0.7233286907259104,-0.6924174917110926,-0.013353399514282917,-0.013229881126302105,-0.01341192848232858,-0.013164100164652822,-0.013367423211696502,-0.01572187312577688,-0.011496713963352568,-0.014841876958752604,-0.011640226617818323
0.05543528505267564,-1.0202829828931812,-1.029311961587237,-1.0135867037944355,-1.0092732934838171,-0.9850240571827564,-0.9629154163901289,-0.9644442041771941,-0.9933306611880167,-0.9452079784190132,-0.4491194360569932,-0.5994928074633209,-0.7255467805555177,-0.6891480279008602,-0.6986826485307621,-0.7168467141470957,-0.7111653472728485,-0.7233144949932003,-0.6923058672445981,-0.013350942508055326,-0.013225676634177673,-0.013410982505929507,-0.013161187797699118,-0.01336348571733937,-0.01571960965690186,-0.011489497044784443,-0.014839736242904342,-0.011639839296864513
0.055475373973692774,-1.0202827093243416,-1.0293061931200311,-1.0135866558053424,-1.0092725632642268,-0.985024036748996,-0.9629139631324806,-0.9644371424665199,-0.9933258088760604,-0.9452047694574922,-0.44910520759020095,-0.599420205473583,-0.7255195662336376,-0.6891214951584304,-0.6986464653570938,-0.7167885573262439,-0.7111549165169349,-0.7233112304137619,-0.6922598608534702,-0.013338655656524902,-0.013222111657065834,-0.013406074685733571,-0.01316060064743324,-0.013362374758582101,-0.015713909641126875,-0.01148327520934579,-0.014824363163808725,-0.011635428581629319
0.055649439382441164,-1.0202742891388246,-1.029305286397984,-1.0135798742910818,-1.0092559225930042,-0.9850171236095024,-0.9629112803877935,-0.9644364962282008,-0.9933211403520956,-0.9452005200852308,-0.4490551881321625,-0.5993730173337913,-0.7254563592373087,-0.6889812266488762,-0.6985284949726686,-0.7167698171856212,-0.7110998824880757,-0.7232748206397875,-0.6922268672383596,-0.013338556394956385,-0.013214386161081339,-0.013402140930708191,-0.013158868349485766,-0.013361818091248897,-0.0157027448203447,-0.011481122413358366,-0.014822922370671978,-0.011634413457094143
0.05565305600026711,-1.0202683677159508,-1.0293049571536892,-1.0135794876499666,-1.0092510335466793,-0.9850165306020849,-0.962908842426546,-0.9644334733538519,-0.9933193885893167,-0.9451919555170127,-0.4490035093382542,-0.5993668913186014,-0.7253501030256098,-0.6887710382006935,-0.6985007703873766,-0.7167396915860079,-0.7110390403506567,-0.7232253378834452,-0.6921378157536535,-0.01333560803105851,-0.013209197981374323,-0.013392556831842697,-0.013156568780675898,-0.013356806573228326,-0.01569098078850184,-0.011477319430741935,-0.01482094386954788,-0.011632199096535777
0.055674357856802456,-1.0202539500881842,-1.0293026089280235,-1.0135788622491053,-1.0092502750521761,-0.9850140000334139,-0.9629006834668431,-0.9644306990095053,-0.9933081780527656,-0.945180566068549,-0.44895054191740363,-0.5993361028137126,-0.7253261181856484,-0.6887643630900822,-0.6984918558179378,-0.7166719517585696,-0.711017552517902,-0.7230858299258135,-0.6920763302872129,-0.013323407507765901,-0.013208349164609008,-0.013386242006624503,-0.013150015779748022,-0.013350386290098605,-0.015687320016497835,-0.01147147031727593,-0.014818610277295318,-0.011626984787752913
0.055865765144693554,-1.020250106038569,-1.029300629226906,-1.0135675771958135,-1.0092379575037291,-0.9850126720424811,-0.9628932901887499,-0.9644201199421507,-0.9933006660215952,-0.9451701297149464,-0.4489397381640554,-0.5991914238589473,-0.7252225933544034,-0.6886888577047131,-0.6984883564999963,-0.716575949863916,-0.7110035776885678,-0.7230119283668273,-0.6918761079956353,-0.013320409302381259,-0.013207614735518125,-0.013382111012395689,-0.013145406265958899,-0.013350040347394896,-0.015681983403599265,-0.011470648777340643,-0.014817687278888486,-0.011626722271005342
0.05587642689748939,-1.0202477992163461,-1.0292970935508783,-1.0135486276155699,-1.009237717780963,-0.9850124412038799,-0.9628916024020041,-0.9644184795061217,-0.9932981602251966,-0.9451557401887195,-0.4487876614129949,-0.5991845463499098,-0.7252037836296916,-0.6886885546669536,-0.6984700504404266,-0.716569022268894,-0.7109974650500042,-0.7229362679543453,-0.6917251936152148,-0.01331642711654115,-0.013203394775281483,-0.013380078838628871,-0.013135486055735075,-0.013348254125899166,-0.015679310872578348,-0.011469870261415827,-0.014815587898291686,-0.011625973784635358
0.0559688269252869,-1.020235893820165,-1.0292894346160655,-1.0135470373689281,-1.0092301241342767,-0.9850113949427785,-0.9628888829905036,-0.9644104470547507,-0.9932847258763684,-0.9451547441972169,-0.44873688270587414,-0.5991743119372954,-0.7251422638684855,-0.6884488140029029,-0.6982738005141881,-0.7165414215340474,-0.7109323165314381,-0.7228857630646057,-0.6915557626211638,-0.013302731259292148,-0.013197991124360094,-0.013376239575346699,-0.013135420317999622,-0.013345885162314986,-0.015677368576429453,-0.011461863992299447,-0.014811974066871882,-0.011624669289494226
0.05619016679745674,-1.020235718574517,-1.0292892352035667,-1.013544900751911,-1.0092281129729468,-0.9850109969532731,-0.9628888640136637,-0.9644034794370536,-0.9932800191303024,-0.945153636981456,-0.4487325401793537,-0.5991355211052753,-0.7251165356163128,-0.688173610742198,-0.6981901485033757,-0.7165009790331816,-0.7109257794643555,-0.7227872165220494,-0.6915235841906052,-0.013302017980734264,-0.013191861680283249,-0.01337551413581779,-0.013128531069103137,-0.01334467264461851,-0.015661931191874583,-0.011459576180054134,-0.01481075373329771,-0.011623412946074685
0.05620040840870869,-1.0202311071079904,-1.02928498114072,-1.0135401444865924,-1.0092233494479679,-0.9850085398085558,-0.9628885408566903,-0.9643949910378635,-0.9932569403078144,-0.9451480757941485,-0.44866130626698747,-0.5991148271779326,-0.7250383686650306,-0.6880717312159341,-0.6979574983845415,-0.7164493585474001,-0.7108554169158761,-0.7227006966611854,-0.6914680159989249,-0.013288266800586028,-0.013181862526962919,-0.013371354915724127,-0.013120684041911216,-0.013333135744787955,-0.015661831067890215,-0.011451489475494419,-0.014803731906276173,-0.011621108465265675
0.05620614950891914,-1.0202171586746218,-1.0292827459394838,-1.0135333328394425,-1.0092190759622013,-0.9850061055612629,-0.9628873689222175,-0.9643940949803951,-0.9932319464536026,-0.9451462763654395,-0.4485848933399271,-0.5991079940605323,-0.7249763449181855,-0.6879418481395128,-0.6979536774041977,-0.7164375014404641,-0.710850940428845,-0.7225969312920445,-0.6914170650158316,-0.013281993379996155,-0.013181330715628183,-0.013354333350983204,-0.013118128613254433,-0.01333092278021656,-0.015642983306297306,-0.011445916452717485,-0.014796183081657425,-0.011621048964306577
0.056216253031528544,-1.0202168577136064,-1.0292810783819015,-1.013529604669521,-1.0092190601900193,-0.9850005524923015,-0.9628872579133398,-0.9643914172750342,-0.9932293985977061,-0.9451304538722313,-0.44856331209285,-0.5990675185874579,-0.7249741772069399,-0.6877937643713644,-0.6977164238235589,-0.7164001463787819,-0.7108474902191845,-0.7225495432363804,-0.6913164097775829,-0.013281049058763102,-0.013179484206632976,-0.01335430929884986,-0.013112525146468266,-0.01332841897400927,-0.015637696809801153,-0.011442336135068454,-0.014796039240794678,-0.011619548959075065
0.05633872787049398,-1.0201966141723997,-1.0292798107756171,-1.0135066678734588,-1.00921531517254,-0.9849933835391991,-0.9628743572725941,-0.9643859838719764,-0.9932281956441813,-0.9451218693093293,-0.44841343697177727,-0.5989929169212419,-0.7248529738757413,-0.6877902225936737,-0.6976665707665345,-0.7163267744580367,-0.7108470245200554,-0.7225117583560625,-0.6912988877215759,-0.013274765945784516,-0.01317259383343186,-0.013350187479786767,-0.01310709666780496,-0.01332725487173181,-0.015637156666780463,-0.011430629244295543,-0.014791645263113891,-0.011614609219382444
0.056398670170460574,-1.0201928147938484,-1.0292793563063902,-1.013497590313531,-1.0092150418117232,-0.9849881297448011,-0.9628722820656718,-0.9643849934110444,-0.9932260233221494,-0.9451165687138723,-0.4483187368335776,-0.5988209053657821,-0.7245747059638005,-0.6877621218305184,-0.6974849351721387,-0.7162711625797501,-0.7106930772694056,-0.7225036519993074,-0.6912895237963013,-0.013272075221976692,-0.013168923479998903,-0.013348977585315192,-0.013106184318969785,-0.013324356653732789,-0.015633880767148244,-0.011427674694803089,-0.014788354679245028,-0.011613153174321662
0.056436273065524595,-1.0201909574519212,-1.0292719149633403,-1.0134968124127615,-1.0092124877438087,-0.9849869175139639,-0.962870744631414,-0.9643732266789428,-0.993222185247615,-0.945115573825528,-0.4481862779477269,-0.5987739657964716,-0.7245034550563175,-0.6877599864920444,-0.6973519232097882,-0.716226932520571,-0.7106784468459636,-0.7224581905979941,-0.6912690507048705,-0.013269770123950864,-0.013167197488172362,-0.013345459810113165,-0.01309706331219645,-0.013312882663793197,-0.015622537178194645,-0.011418780641297427,-0.014786989017649452,-0.01161220643427908
0.05643821872830764,-1.0201890387507537,-1.0292643749249535,-1.0134943793951052,-1.0092110242078107,-0.9849716373672354,-0.9628678224776995,-0.9643628327430944,-0.9932131951640645,-0.9451137670866626,-0.4479481232402823,-0.5984202450970266,-0.7244473922392692,-0.6877309954130816,-0.6973430343155907,-0.7161049300168034,-0.7106475272309991,-0.7223502823239313,-0.6911921245147679,-0.013267653393330851,-0.013164041582714609,-0.013340709368206867,-0.013088174428529492,-0.013311820308643888,-0.015622200285398633,-0.011418390421965855,-0.014778460636023885,-0.01160787460399779
0.05645509954182753,-1.0201813842445036,-1.0292533365503282,-1.013484439708822,-1.009201057306156,-0.9849715826297415,-0.9628468730921522,-0.9643612702868187,-0.9931980360352851,-0.945113312577216,-0.44788032713787007,-0.5983320919659216,-0.7243411033035183,-0.6875629679680804,-0.6973401479019498,-0.7160287007509175,-0.7105349532963663,-0.7222789792913363,-0.6911866593762845,-0.01326576898214193,-0.013158627675120018,-0.013327509135080861,-0.013083535198811565,-0.013310036511649763,-0.015614570091020553,-0.011415539287450665,-0.014776699507647364,-0.011602751058341614
0.056483703697637326,-1.0201674959608469,-1.0292521787971292,-1.013479835498886,-1.0091973868778041,-0.9849712327055894,-0.962845790942291,-0.9643602710812006,-0.9931899262216783,-0.9450892978291058,-0.44785692231412116,-0.5983011863077864,-0.724327606310151,-0.6875217432264212,-0.6973335623222789,-0.7157892829173685,-0.7105082639344416,-0.7221893776368212,-0.6910683144586397,-0.013261985563381134,-0.013150771010686473,-0.013327361314579492,-0.013082997593000145,-0.013300160890745354,-0.015611925461877806,-0.011413918357775547,-0.014771935190814448,-0.011590178248915626
0.05652686179834464,-1.0201536932940976,-1.0292516646639134,-1.0134764080298215,-1.0091925758292524,-0.9849676248976618,-0.9628427389093094,-0.9643463621452905,-0.9931749369216707,-0.9450661883933664,-0.44784624814446317,-0.5982849545493747,-0.7241585674059479,-0.6874923779472247,-0.6972309601771249,-0.7157476635823915,-0.710458780732873,-0.7221869295624612,-0.6910163429294324,-0.013256762749110494,-0.013148802950495666,-0.01332133857463325,-0.013082478625151087,-0.013299392122873822,-0.015610803939725696,-0.011405566185161737,-0.014758015181607567,-0.011587688382938515
0.05662766391012458,-1.0201358503943492,-1.0292509257634386,-1.0134736755082892,-1.009188929322711,-0.9849661813309423,-0.9628366290594357,-0.9643415274102157,-0.9931713224408613,-0.9450546184177787,-0.44784427895217976,-0.5981813880380804,-0.7241014083985826,-0.6874469760056237,-0.6972096486121486,-0.7154850457861818,-0.7104050693875547,-0.7221495563427734,-0.6909266684977868,-0.013253986933560783,-0.013144284480897037,-0.013309265814415888,-0.013075932125745562,-0.013291817644085525,-0.015608531510434474,-0.011398131822149358,-0.014746159944697562,-0.011582966295523278
0.05665088517352772,-1.0201181280272649,-1.029241052581865,-1.0134706938833729,-1.0091853562124322,-0.9849605966224847,-0.9628211180058549,-0.964338814559806,-0.9931699041722349,-0.9450491864383271,-0.4478373295022158,-0.5981238690445736,-0.7240515302423871,-0.687403477090832,-0.6971108752510078,-0.7152385575633385,-0.7103971308081861,-0.7220978266311763,-0.6909083939173688,-0.01325379673758263,-0.013127569603272944,-0.01330442996208673,-0.013070134298369451,-0.013284515862632853,-0.01560486456107658,-0.011394676478638757,-0.014744041849295744,-0.011580505503431582
0.0566767971531583,-1.0201148954625767,-1.0292392209017651,-1.0134618200343222,-1.0091830460172924,-0.9849554824407897,-0.9628015662825388,-0.9643320015959249,-0.9931698167350568,-0.9450443957876387,-0.4478116375797602,-0.5980878793558477,-0.7239299498426806,-0.6872715312851553,-0.6970564203873076,-0.715176283378374,-0.7103670211018686,-0.7220514081435003,-0.6908956067189028,-0.013253694643304724,-0.013127364279337512,-0.013299679733268992,-0.013069848467849088,-0.01328400429566362,-0.015603375432763425,-0.011393396719765265,-0.014734897456910735,-0.011578928115025758
0.05673221525282858,-1.0200973873926054,-1.0292332053921214,-1.0134447447575898,-1.0091823702983982,-0.9849539393975081,-0.9627765434053775,-0.9643208083631023,-0.99316833202246,-0.9450362290520263,-0.4477454421061445,-0.5979568546035061,-0.723794651497845,-0.6872416859294357,-0.6969586042089733,-0.7151341963034334,-0.7103571150571039,-0.7220196079125438,-0.6908492140787353,-0.013249936102419367,-0.013122378323914939,-0.013297630136554252,-0.013069137182726141,-0.013283900774593505,-0.015603153627636016,-0.011390457641930926,-0.014734576097230985,-0.011575300630856593
0.05673308786941833,-1.0200940427366925,-1.0292293994005537,-1.0134421721882105,-1.0091807723635327,-0.9849487668016746,-0.9627644854230883,-0.9643081290484158,-0.9931599952404306,-0.9450316699941222,-0.4476598774350106,-0.5979503117593669,-0.7235853919825003,-0.6871238786974573,-0.6969539683154193,-0.7151055077360104,-0.7103401620429255,-0.7219973336316938,-0.690726804533838,-0.01324801135955024,-0.013118624458801067,-0.013295168544080206,-0.013059007994997795,-0.013278209765874668,-0.015600357245220575,-0.011382397579700587,-0.014733418988722423,-0.011572606499763475
0.056774614635020114,-1.0200825759604817,-1.02920410916939,-1.0134400705122804,-1.009178428185145,-0.984946800988712,-0.9627585787616794,-0.9643029552477136,-0.9931577897662599,-0.9450306703249938,-0.44757914042576047,-0.5978158512374855,-0.7235152288404535,-0.6870850397851598,-0.6969419661013347,-0.7150321650834078,-0.7103285064190616,-0.7219947721190021,-0.6907211692991869,-0.013238071696596255,-0.013114181669163038,-0.013294767597450031,-0.013058679830731642,-0.013266527427087706,-0.015598824976562202,-0.01135902991882731,-0.014731032332537383,-0.011572070797024051
0.05688214903266559,-1.020074974351468,-1.0292030077388934,-1.0134363332961196,-1.0091741385235795,-0.9849391884998662,-0.9627556493542014,-0.9642974474530747,-0.9931492814544601,-0.9450300696758966,-0.4475432722528274,-0.5977758926124048,-0.7234824285175563,-0.6870354683629566,-0.6968533568661329,-0.7149496215460445,-0.7102784058826089,-0.7219524988705174,-0.6905630128881542,-0.013237545553933782,-0.013110945839405985,-0.013288579059667342,-0.013055973823675472,-0.01325801768128326,-0.015588543157258269,-0.01135816581403047,-0.014730156408850387,-0.011571213371953624
0.05689186908356502,-1.0200672462025817,-1.0292002217818041,-1.0134303080973406,-1.0091708679682478,-0.9849386917842469,-0.9627539369629704,-0.9642948091119958,-0.993141873575963,-0.9450272099242242,-0.44747820565395036,-0.5977378461484131,-0.7234769264612996,-0.6869675008859959,-0.6967825094106542,-0.7149281447553554,-0.7101890485424343,-0.721788412651606,-0.6905511226666796,-0.013236884561248056,-0.013104124947465266,-0.013285475720389088,-0.013049360929837817,-0.01325781556417568,-0.015587121743695418,-0.011354520706408862,-0.01472858234302534,-0.011558039658839623
0.05701284816202395,-1.0200609765486817,-1.0291956762954955,-1.013429342856492,-1.009168981876944,-0.9849328437567986,-0.9627415270716028,-0.9642838862796645,-0.9931404818312131,-0.9450261105605497,-0.4473858963397484,-0.5975997491475139,-0.7234151216228126,-0.6869356197977265,-0.6967598836506768,-0.7148774192617029,-0.7101738464500896,-0.7216702342486744,-0.6904713218699644,-0.013234123768788904,-0.01309880080407262,-0.0132849901076966,-0.013037039748052736,-0.013254739383460425,-0.015585773293257589,-0.01135188127240405,-0.01472474964484861,-0.011557507548396769
0.05708001545768415,-1.0200548420045825,-1.02919382962304,-1.0134290276142337,-1.009165896510083,-0.9849317320284224,-0.9627377440366589,-0.9642728085495155,-0.9931279008885873,-0.9450248703351899,-0.4472744099135443,-0.5975184144683311,-0.7232784232151147,-0.6868640676027973,-0.6967585413614367,-0.7148237855112453,-0.7098987896902904,-0.7216118009755459,-0.6904666303999532,-0.013233409558207714,-0.013098024036693865,-0.013284022783798685,-0.013036922075584163,-0.013254482165188628,-0.015584317819236217,-0.011347767347661165,-0.014721326793054015,-0.011547518062836402
0.057151139924144424,-1.020053778709062,-1.0291871982070164,-1.0134285697981278,-1.0091612806310142,-0.984931255981829,-0.962728682826081,-0.9642662038206217,-0.9931265693048327,-0.94502373340318,-0.44719983635263016,-0.5975023061262283,-0.7232396747946742,-0.6868380973396233,-0.6967492474026258,-0.714719354977572,-0.7098869288281332,-0.7215703779204288,-0.6904261164840131,-0.013227578878690745,-0.013097767360431004,-0.013279711894891274,-0.013033923702634944,-0.013254455216449874,-0.015581135138860574,-0.011347322996588843,-0.01471871398654984,-0.01154023731472516
0.057373398982182924,-1.0200234256396707,-1.029185207795289,-1.0134283237903932,-1.0091589593671222,-0.9849306486526527,-0.9627177729631254,-0.9642630521891018,-0.9931220218903285,-0.945023271283409,-0.44719345984110404,-0.5974156227201254,-0.7232274106955244,-0.6867362986821952,-0.6966634940119991,-0.714555425230546,-0.7098431589893294,-0.7214614609128344,-0.6902930112815385,-0.013226249872349933,-0.013087702581060854,-0.013279182384367445,-0.013033299293347456,-0.013253272431327935,-0.015577269818004301,-0.011341775160256253,-0.014717038037303194,-0.011538646047013967
