NoText_reg,BTR_noCVEM_K2,BTR_noCVEM_K3,BTR_noCVEM_K4,BTR_noCVEM_K5,BTR_noCVEM_K6,BTR_noCVEM_K7,BTR_noCVEM_K8,BTR_noCVEM_K9,BTR_noCVEM_K10,BTR_noCVEM_K15,BTR_noCVEM_K20,BTR_noCVEM_K25,BTR_noCVEM_K30,BTR_noCVEM_K40,BTR_noCVEM_K50,BTR_CVEM_K2,BTR_CVEM_K3,BTR_CVEM_K4,BTR_CVEM_K5,BTR_CVEM_K6,BTR_CVEM_K7,BTR_CVEM_K8,BTR_CVEM_K9,BTR_CVEM_K10,BTR_CVEM_K15,BTR_CVEM_K20,BTR_CVEM_K25,BTR_CVEM_K30,BTR_CVEM_K40,BTR_CVEM_K50,LDA_K2,LDA_K3,LDA_K4,LDA_K5,LDA_K6,LDA_K7,LDA_K8,LDA_K9,LDA_K10,LDA_K15,LDA_K20,LDA_K25,LDA_K30,LDA_K40,LDA_K50,sLDA_K2,sLDA_K3,sLDA_K4,sLDA_K5,sLDA_K6,sLDA_K7,sLDA_K8,sLDA_K9,sLDA_K10,sLDA_K15,sLDA_K20,sLDA_K25,sLDA_K30,sLDA_K40,sLDA_K50
1.428644717179493,0.9921943072473082,0.95662206255429,0.9337376937316555,0.928064348337321,0.9706407072419684,0.9228230760903721,0.8949379166905234,0.8188845861019615,0.985228661365634,0.8909039556513272,0.9214075704685827,0.9524268174591416,1.0315166587965638,1.0164367569337607,1.0908285343159176,1.0629809970756419,1.060163016775464,1.0799589861029717,1.0342786256821377,1.0745233000267687,1.0542423457208172,0.9933756379283945,1.018320192097137,0.9685677843039648,0.9948864719136928,1.0304207202823572,1.0589973056110957,1.0827294976166837,1.0249835279973383,1.032755818599136,1.2438329937718993,1.2248660062753176,1.1502063546555275,1.1007316188965244,1.1295642981502072,1.0272116621578107,1.0502723163942793,1.0305731418970931,1.0498171497963578,1.006738545989047,1.03285841500709,1.0807066888498613,1.0849415502672384,1.069591723153352,1.0675560056513176,1.1589284033496499,1.13565969530762,1.160118887796513,1.176453086675603,1.1278793349435916,1.1832611533880388,1.2472219485696026,1.1173054573704333,1.1184150719273158,1.1389884443358709,1.2206811418015673,1.1525772561433545,1.1929800210105455,1.1395620186180193,1.1474495054023839
1.4291590811816406,0.9921954111834724,0.9566470934003324,0.9337669571783178,0.9283453693900827,0.9706419986369139,0.9228517789465869,0.8949525990726865,0.818912213490157,0.9852308274208497,0.8909067493767522,0.9214314131395304,0.9524820991348737,1.0315971996542999,1.01643996798845,1.0908513758160965,1.0647261259716736,1.0602021104827835,1.0825084582973232,1.0345018397939976,1.0745335417120028,1.0572153949448873,0.9938512034745586,1.0229091599432496,0.96915462809035,0.9951413024618869,1.0353801089037966,1.0592384821629837,1.084238272206667,1.0259302377390398,1.0401977175504058,1.2440305583077385,1.2250631157839116,1.1507792295177897,1.101620026417671,1.1315213743483212,1.027498520303272,1.0509142838531986,1.0309093653056185,1.0500774973819094,1.0075460778290797,1.0339999831671256,1.0807299743293937,1.0865481599288305,1.0700191566162962,1.0682252944295132,1.1589798586588491,1.136928298029564,1.160141700056842,1.1766124204100692,1.1282858772566622,1.1848549272190252,1.248050633232491,1.1182440477993378,1.1188204844974579,1.1398264179659028,1.2208679287640138,1.1549955706231936,1.1950424199568817,1.1442309140670295,1.1489471210778093
1.4296207083366543,0.9922605942916369,0.9567139271855362,0.9339586977116136,0.9284797619766786,0.9707482228604857,0.9228525212198682,0.8949572672115171,0.8191045975586362,0.9852630561427973,0.8910178090845529,0.9214425880262984,0.9525144501278006,1.0316142877231929,1.0165025865160204,1.0909647806595677,1.064901797429405,1.0607780319584894,1.083773217782242,1.0348368751965846,1.0754971040537609,1.0582451065224807,0.9946754065518563,1.024167877336207,0.9699324132748661,0.9970039903807022,1.0359285080171414,1.06038083277847,1.0859431364982879,1.0264599180842386,1.0409379160709564,1.2447925305577099,1.2254496268608561,1.151552036645525,1.1019119637801364,1.1330043655535715,1.0282754479824625,1.0526383890986073,1.0309567714691688,1.0511940274922642,1.0121265537860673,1.0341481491423807,1.0815601897879146,1.0867427097666753,1.0700211387073264,1.0701065496450775,1.1590721225147065,1.139036479826117,1.1623835245411587,1.1770839504037112,1.128712728143709,1.1871767249160214,1.2493190162817231,1.1183239711416428,1.119348481313716,1.1423545619795163,1.2211446514236073,1.1550064097383945,1.1955208768807608,1.1446791302402999,1.150533966733669
1.429837611074252,0.9922863454731495,0.9567150564712742,0.9341026405902061,0.9284970368588276,0.9708818365700622,0.9228856049569745,0.8950164026182684,0.8192326207672229,0.9854468551058526,0.8912317729293635,0.9214856055333254,0.9526049736640119,1.0316317854330794,1.016563373652332,1.09099852361695,1.0702574704181997,1.0609349342344025,1.084049223948488,1.0362176822503033,1.0778887821824659,1.0585557360828197,0.9964531525737226,1.0247627243815196,0.9701700854895373,0.9971016095549093,1.0374140151477784,1.060826495755776,1.0869104557769365,1.0271973991255456,1.0442883529175555,1.2448318415257786,1.225631210458764,1.1515539038545732,1.1024229964270231,1.1336508695302105,1.0287676481620012,1.0530231916272756,1.0318464268513627,1.0513089550491286,1.0123942057017756,1.0342350410245569,1.0819569156554105,1.086981629492987,1.0704575676178576,1.0708504972248576,1.1599951344258803,1.1397707135174617,1.1630053255459813,1.1775503732154344,1.1309434350103058,1.1874520143603042,1.2499364069896288,1.1228971180111722,1.119847052737376,1.1425335742045892,1.221620592313898,1.1555217225005932,1.1961413248662758,1.1450935331777798,1.1508664862802995
1.4299520714786482,0.9923552851380786,0.9567238411741341,0.934103777275371,0.9285026979655425,0.9709497116725911,0.9229236434171263,0.8950675807816305,0.8192777396427722,0.9854803036340574,0.8913093541273015,0.9215006704428427,0.9526151646971306,1.0317331412050381,1.0166239154423864,1.0912287139672214,1.070338250897001,1.0619454042379624,1.085843176956137,1.0370899713117139,1.0791433748180939,1.0587098763525356,0.997182933166059,1.0259571224044854,0.9709599389304064,0.9982380095539396,1.0375336890433047,1.0610157605048636,1.0886267695053533,1.0286903811757147,1.0452406755915609,1.2464770818482327,1.2258040457039105,1.15191170516352,1.1032929272329175,1.1348681104047909,1.0295300111226475,1.0533254359074622,1.0321948652998068,1.0517010733027787,1.0125893069426204,1.034599328992383,1.0825801855799493,1.087081772025136,1.0707120554117722,1.0716007598271404,1.161503138860219,1.1410813949886056,1.166084365662162,1.1781025799010167,1.132467542977726,1.1881594868799157,1.2500311526566008,1.123678680981143,1.1204655669630321,1.144269399240525,1.2234123550352551,1.1558144426991461,1.1967948826416546,1.145434358249004,1.151772715431806
1.4320744655307185,0.9924907259173488,0.9567433605436836,0.9341780637472665,0.9285110448847437,0.9709903243098601,0.9229745710929835,0.8951115647122396,0.8193306452038354,0.9854898351736279,0.891343184973906,0.92161359303587,0.9526202967801852,1.03174689560982,1.0166887185540052,1.0912485113717292,1.0703424936304877,1.0629617202819635,1.086415604803999,1.0372701569447251,1.0797081365270325,1.0591232137547406,0.9975704745905147,1.0260015369687367,0.9721666700058726,0.9986345180561668,1.0390968683000688,1.0613344631985147,1.0917979969984815,1.0287919048395375,1.0454101049630398,1.2465137895058767,1.2262829908671233,1.1520052086389432,1.1033399491338824,1.1351060802638104,1.0302142699042212,1.0539128033144056,1.0332043211508117,1.052612282703977,1.012943243055336,1.035122723996794,1.0826582317674154,1.0871716075982611,1.071324438267453,1.0716272012199513,1.1633882786475984,1.1415283023111553,1.1667042672912258,1.1785786805529672,1.1324956743559424,1.1883744281411952,1.2501041508902369,1.1238829907975512,1.1224263941349986,1.1450915431495552,1.224265520034387,1.1586285415423803,1.1997631008251615,1.1460824934716216,1.1549644086965323
1.4327947010300206,0.992498675340628,0.9567445310122172,0.934195057464054,0.9285685014386204,0.9709982325472908,0.922974969783568,0.8951153634650603,0.8193753385800882,0.9854935047980816,0.8913856678905695,0.9217610047276192,0.9526258689078064,1.031786933703038,1.0167377167113558,1.0912673200511993,1.0729433998010938,1.0655584088527332,1.0874320847664902,1.0395502414336804,1.0816026871867666,1.0591491025182305,0.9997064569650078,1.0266741210792536,0.9732362844725259,0.9988262855818505,1.0404894970374874,1.0636492528121784,1.0922109490215983,1.0300018079303634,1.0459035894367572,1.2465593838577207,1.2263513668002104,1.1522671166895555,1.1041825522023028,1.1363249454868987,1.0305162266777887,1.0539683591194775,1.0332983792828498,1.0535158564570988,1.0137437512319476,1.0362751244942578,1.082846465810768,1.0887284215203266,1.0719972926790722,1.0727428258857334,1.1635560283142834,1.1444219667390585,1.1679410629769689,1.1795410700400155,1.1334065907584554,1.1887596744948177,1.251574873865407,1.1242033844007462,1.1229415107836576,1.1452104149593378,1.2257493176348468,1.159008604295521,1.2007285251208277,1.1464779101748692,1.1564948794055034
1.4340800986383075,0.9925200479388322,0.9567485319807952,0.9342090890944373,0.9285796022212879,0.9712109916581756,0.9229903996023295,0.8951230347307549,0.8194488093499951,0.9855100651978695,0.891399593642048,0.9218095320448463,0.9526546695148057,1.0317898466260103,1.0168242471866238,1.0913343495019514,1.0740284424695352,1.066166264412527,1.08772747971587,1.0404838424833427,1.0818585813677222,1.0604771468671086,1.0001500267379155,1.027089721858794,0.9749435130205215,0.9988847225006003,1.0422561869834606,1.064599486565656,1.0926267808257126,1.0306478978956852,1.0476107154323298,1.24663082961938,1.2286461534862896,1.154400375293297,1.1043863139174923,1.1364194372392709,1.0307898873002173,1.0545000946446286,1.03330134248566,1.0535275423698496,1.0143699639988186,1.036448283093307,1.0829506046661792,1.0894767734409898,1.0726860366679554,1.0731045155497825,1.1654762459163177,1.144717678623137,1.1684744615707543,1.1824524729803205,1.1337677668023807,1.1894535327553395,1.2522732506106051,1.125586445387774,1.1231204879788663,1.14539317046992,1.2258608796688435,1.1602582596013198,1.2007303025208051,1.1465137487520376,1.1590966088156989
1.434336682250361,0.9925202241435075,0.9568105088450416,0.9342324661749611,0.9287275204316054,0.971222671152363,0.9230524609515843,0.8951688470185616,0.8194748902071277,0.9855257084245613,0.8914235175100742,0.9218677779443795,0.952687141788527,1.0321587479974077,1.0168653054840973,1.0913566839710818,1.0743833672704348,1.0675702350027578,1.09015391958946,1.0404943510378062,1.0824136399667592,1.0604889688016355,1.0009671766891526,1.0271536756891568,0.9750526541792721,0.999195420524473,1.0426831685719589,1.0665347848388425,1.0926989386484998,1.0317706434591194,1.0478598268489976,1.2467467142191353,1.2287690883382487,1.1547695159521176,1.104602740979994,1.1372302627230664,1.0310706284471616,1.0548613798557003,1.0343475311367019,1.0535657485742786,1.014685165613767,1.037306864005328,1.0831593377900985,1.0899101587730449,1.0731823807314855,1.0741029696000322,1.1679299597534774,1.14507123097662,1.169992095590478,1.1828564662774699,1.1342458130322248,1.1912500593297366,1.2536671719113361,1.1260553866757559,1.123402777300237,1.1460671043354413,1.2261259071731607,1.161938535300834,1.2022203845499957,1.1473840401160433,1.1591160443658726
1.4348389447829029,0.9926109767622349,0.956873091196626,0.9343149786268293,0.9287286445688527,0.9712404289973176,0.923060037607747,0.8952219971124353,0.8194913802821748,0.9855575477591508,0.8914262779846079,0.9219052766173794,0.952690442461806,1.0322084399153035,1.0169180300749878,1.0913852679900617,1.0756686363551489,1.067653461825497,1.0923195241295471,1.0419648317334134,1.083491962506712,1.0608945275284078,1.001225164326769,1.0288112335376074,0.9757076864801899,0.9999295154519733,1.0428044384555093,1.0669535334415596,1.0931570119783922,1.0334269193247423,1.048458045476147,1.247033979411256,1.2287742379320359,1.1548928696689729,1.10462402126961,1.137337118084882,1.0311555289859429,1.0548665052692765,1.0343728708360698,1.0541061244260561,1.0158668197244962,1.0383832759427072,1.0832750379202192,1.0901185586646112,1.0736306440946821,1.0743347989531506,1.1686847775539233,1.1456322079391446,1.1708450693342227,1.183051817669843,1.134275692817045,1.1916356947835174,1.2541764531145225,1.1271809319971815,1.1237337606761788,1.1474915832310943,1.2268268801161042,1.1619818528419787,1.2027810728151662,1.1475264107530339,1.1608433551416888
1.43565780731449,0.992750862004727,0.9569064864996343,0.9343218531746982,0.9287785991497292,0.9712415946922084,0.9231050327839999,0.8952232534030931,0.8195052307440883,0.9856354774512577,0.8914371075560491,0.921989218398067,0.9527049892938119,1.0322804953410687,1.0170798324378947,1.0914125500578948,1.0765260685872675,1.0679561254897085,1.0931697025016052,1.042160131584706,1.0852759856408312,1.0613163774839258,1.0016846172628966,1.029927624187365,0.9761741583167706,1.0008455709887858,1.0430946316813998,1.0671357286452972,1.0938811166485922,1.0345241743693558,1.0489903932519349,1.2472468321338963,1.2289879784834983,1.1549849282673548,1.1046924773127405,1.137929533690467,1.031454828237594,1.0552984147089413,1.0344585984527943,1.0544093860902877,1.0169072365543952,1.0384019190780445,1.0837372548649646,1.0915375649010497,1.0736475163824328,1.0757044396232154,1.1697691148752205,1.14662880423752,1.1710657799973996,1.183937832165232,1.1349107697966445,1.1917221248782126,1.25429379723178,1.128539057531653,1.1253946845168634,1.147854051742208,1.2269983707315792,1.1620632424475454,1.203192996341218,1.1476575034167849,1.1617685097154224
1.4361188734755492,0.9928134731745011,0.9569703816615682,0.9343329253467689,0.9287822282583301,0.9713301353323632,0.9231377059303502,0.8952629817645318,0.8195483807089073,0.9857017019304573,0.8914512816017612,0.9219927247713833,0.952878266710923,1.0323719395173991,1.017097333383864,1.0914571587631192,1.0767254796338326,1.0681670679118969,1.0935421142358748,1.0423113231633527,1.085297073992781,1.0613940670617024,1.0022571187031337,1.0301658132348555,0.9767492571505336,1.000931847071309,1.0437936730491295,1.0671553780233862,1.09453652865053,1.0349188240870557,1.049157921848619,1.2479412056956523,1.2301880225699777,1.1551988354055993,1.104701277533491,1.1389001765048052,1.0314679819329853,1.0558985512128958,1.0351488465452392,1.0552720954392625,1.0182070153315457,1.038951928805419,1.0845109807540378,1.0917160938867898,1.073766769373848,1.0759570423387919,1.1701034299781523,1.146870470491203,1.1716968140030728,1.1843350175100438,1.1353577673867876,1.1919320634606076,1.2546823534110816,1.1295083066516411,1.125658164373943,1.148793027061973,1.2273869604350345,1.1621689451539876,1.2040073960211743,1.1480723103444637,1.1624216994877044
1.436182637977763,0.9928498186230996,0.9569834131809235,0.9343714950475042,0.9287922446553403,0.9713891958140196,0.9231960702290248,0.8952820942009593,0.8196052302596151,0.9857473527593579,0.8914518077916906,0.9219990454551318,0.9528861485527378,1.0323917565557625,1.017234639088595,1.0915305638844524,1.0777740362027153,1.0693129329365996,1.093559624186743,1.0428045997951978,1.0854453448847101,1.0614835924991974,1.0032035583507177,1.0303651017647122,0.977483861371649,1.0012129559023053,1.0444187558332743,1.067527998618506,1.0948531123728948,1.0349511298726906,1.0498725982441988,1.2481731799537739,1.2302501571037434,1.1558916695923653,1.104906408366112,1.1391962065177983,1.0316689175417533,1.0561730729373677,1.0353698255527728,1.0554587121661778,1.020293077719518,1.0389918243968566,1.084841535841978,1.0920087379847598,1.0743499072599725,1.076725214553596,1.1701374109121583,1.1470576924375038,1.172125414375952,1.1844294075814106,1.1355111240303557,1.19240006330507,1.2547953227368691,1.1305304524115494,1.1257503475713855,1.1488508051446638,1.2278470690677434,1.1637266728488722,1.205455466047686,1.148739073918131,1.164455497244287
